Date,SBIN.BO,TITAN.BO,RELIANCE.BO,ICICIBANK.BO,AXISBANK.BO,LT.BO,ULTRACEMCO.BO,ITC.BO,ONGC.BO,INFY.BO
25-03-2014,167.2166748,245.3222046,416.5581055,206.6126709,269.5279541,735.4726563,1941.664795,204.1108093,160.526062,338.741333
26-03-2014,169.8242798,238.7943878,422.0338745,207.3302307,275.184845,751.2613525,1946.809814,201.9450989,163.0585785,338.0171814
27-03-2014,176.677002,243.5942383,427.6991882,207.7590942,275.184845,756.0626831,2014.672974,202.4794769,167.3776703,336.3348389
28-03-2014,182.6989441,242.9702759,433.3882446,207.6353912,281.1398926,758.9790649,2094.148193,201.9450989,166.7933502,339.3819885
31-03-2014,184.2404175,251.9460907,440.6655579,205.4414978,281.0052185,749.7591553,2145.057617,198.5418396,161.9407043,341.5801697
01-04-2014,181.9593811,254.1539459,446.1886292,201.8702698,282.6118469,751.9389038,2104.536133,198.2324677,164.4305573,344.8877258
02-04-2014,185.7002869,254.490036,453.6792603,204.9631348,282.0827026,765.8424683,2085.916504,193.6479187,167.6571808,345.8878174
03-04-2014,182.0362244,257.6579285,451.3088074,203.7507324,276.5413208,759.9805298,2103.164307,194.8292236,165.7008514,347.8046875
04-04-2014,182.8910065,259.145874,447.634613,202.9507141,274.9827576,752.3807983,2107.427002,194.1260834,165.4467773,345.3982239
07-04-2014,184.619812,252.138031,447.5635376,199.4371948,273.5493164,756.0039063,2175.681885,194.3791962,165.421402,342.8719177
09-04-2014,190.5745087,253.6260223,455.6466675,207.7673492,285.7000122,765.4888916,2175.976074,195.4761353,163.8461914,338.897583
10-04-2014,194.6659393,252.0900726,459.2972107,205.5569763,288.9902649,774.5320435,2197.094482,193.3104095,163.5921173,334.0533752
11-04-2014,191.5397186,252.0900726,451.7355042,203.8002167,287.7299194,763.9865723,2207.041016,193.4229126,162.6775208,337.1005249
15-04-2014,188.5815887,247.1461945,449.6732178,200.9217529,278.1768188,764.5462646,2169.801758,191.8197174,162.2709808,339.6632996
16-04-2014,188.2214203,245.1782227,446.1412354,201.6228027,275.4637756,742.6010742,2152.946533,194.5760651,161.0260925,328.8236389
17-04-2014,193.7967682,246.8101654,454.5326233,208.1714783,281.8132935,748.6690674,2173.575439,198.6824646,163.7445374,332.3135986
21-04-2014,198.8774719,248.9221191,454.8644714,211.3963318,289.0479736,778.9210815,2180.189453,198.5699768,164.2018738,331.4124451
22-04-2014,196.8269348,250.4580841,459.0838318,212.4437866,288.6246643,791.7935791,2156.915527,197.2761841,165.7516937,328.1465454
23-04-2014,198.2868042,245.6582031,458.3727417,214.28302,292.0206604,811.4117432,2127.026367,198.7668457,165.5737915,330.5270081
24-04-2014,198.2868042,245.6582031,458.3727417,214.28302,292.0206604,811.4117432,2127.026367,198.7668457,165.5737915,330.5270081
25-04-2014,200.0732117,247.33815,449.1517029,209.3756561,295.2435913,795.7997437,2041.57251,193.2822876,163.287262,330.6832275
28-04-2014,202.2005615,247.7701569,448.1797791,210.1261902,294.3872986,783.1039429,2009.723877,192.4103699,163.2618103,331.0894775
29-04-2014,198.3588409,249.5941162,445.7857056,208.1797333,294.021759,778.538147,2026.334717,191.454071,162.6012726,331.1364136
30-04-2014,199.6698303,244.5542297,443.4152222,205.3342743,292.3092651,763.2502441,1987.282471,191.6791077,165.5484161,330.990509
02-05-2014,196.4859619,247.722168,440.0966187,206.4889679,294.473938,744.1622925,2000.561279,191.341568,167.225235,335.4284973
05-05-2014,196.3947296,251.466095,448.1087341,206.8765869,298.7934875,756.210022,1986.106567,193.6760559,170.4518585,330.8811646
06-05-2014,197.0574341,260.2018433,456.6660461,210.2416382,295.9170227,765.6067505,1985.077637,195.7292175,171.2140503,329.6310425
07-05-2014,199.1367798,261.3538513,455.4807739,209.9035187,296.4845886,763.4564819,1930.83606,194.9417114,170.4772644,319.2446289
08-05-2014,200.8751373,265.8177185,454.9593201,212.6912079,299.3418884,766.107605,1940.194946,192.326004,169.689682,319.0883484
09-05-2014,208.6739044,266.0097351,472.832428,226.7865143,313.9169617,791.2929077,2036.428223,194.3510437,176.7018433,323.5106201
12-05-2014,215.4978027,273.2575684,487.8136292,230.8113708,316.7646484,817.1852417,2115.119873,201.8607483,182.1134186,331.0634766
13-05-2014,218.6192169,284.4892883,503.1741028,231.3721924,317.4284058,829.9694824,2171.026855,203.0982666,189.0493927,340.1893616
14-05-2014,219.2434845,291.6411133,495.6835327,232.5268707,315.273407,821.368103,2195.330322,205.6858673,187.2963409,338.2516479
15-05-2014,218.8929443,303.4008484,499.3103333,229.7969055,320.1029358,811.4706421,2185.481445,206.9515381,192.0981445,340.6998291
16-05-2014,231.8780365,294.5690308,516.8712158,241.624115,338.035553,840.0730591,2285.879883,201.1294403,195.6042328,331.0583191
19-05-2014,246.832016,295.2410583,535.8860474,242.663269,356.8917236,898.2203369,2287.251709,190.1602936,211.5849152,314.9003601
20-05-2014,242.6109161,301.5769348,515.9144897,239.0838165,357.0649109,888.5880127,2293.033447,191.9884644,203.2007904,324.9326782
21-05-2014,236.2768402,297.736969,515.7231445,237.4260101,349.2722473,869.7946777,2221.740723,192.4384918,202.2607574,328.2246399
22-05-2014,241.2422943,317.2244873,526.821167,239.4054413,354.2557068,872.8581543,2225.415527,193.9573059,199.7200928,323.6981506
23-05-2014,264.6240845,312.3286743,539.5217285,240.9560699,358.835022,890.5320435,2223.79834,192.466629,207.0625305,319.4581909
26-05-2014,259.2984924,307.6247253,526.6776733,239.6034088,360.5379028,909.737854,2192.488525,194.0135651,205.9192505,322.3074646
27-05-2014,252.8059235,306.3287659,520.3393555,238.770401,355.6795349,922.197998,2218.947998,193.7322998,201.041214,326.4797058
28-05-2014,250.6833801,302.9688416,520.7220459,240.1972351,358.1134949,929.1497803,2327.675537,192.9728699,195.5534363,330.4696655
29-05-2014,251.1615295,301.1928711,513.3074341,237.1785889,358.9505005,913.3904419,2343.256592,192.6916199,190.3705139,308.8305054
30-05-2014,245.5443115,298.3129272,509.5282898,233.9702148,353.2936707,912.5067749,2336.985107,192.1009827,192.1997986,310.6469727
02-06-2014,255.4263611,301.6728516,517.7561646,241.2282104,366.0312195,969.3581543,2401.564941,189.7665253,202.8704681,316.1386108
03-06-2014,255.3394165,307.0967712,523.6878052,240.5436401,365.4828186,974.130127,2494.80957,190.9691925,211.7881622,318.451416
04-06-2014,259.106781,307.4327393,515.6275024,246.2335815,370.3219299,985.6477051,2521.513672,189.5374146,209.0442505,316.15979
05-06-2014,260.502655,309.7367249,520.2675781,248.7449188,374.6030579,989.3884888,2575.166992,190.9405518,213.2363281,320.8329468
06-06-2014,263.9222412,313.4805908,535.6948242,252.2864227,379.8173523,994.8675537,2608.240967,192.9736786,235.7718201,316.8039856
09-06-2014,261.1401978,313.3366394,537.0102539,253.1121826,378.3165588,1032.189087,2741.859863,193.9472961,230.3348999,315.3148499
10-06-2014,257.411499,327.544281,534.7380981,252.2012939,372.4096069,1023.175293,2735.539307,193.2027588,224.0340271,323.921875
11-06-2014,259.9133911,315.8325806,526.9407959,249.9793396,373.5255737,1010.803528,2712.460938,190.8546753,216.99646,335.7025757
12-06-2014,260.2176819,316.0725403,523.6161499,248.5661469,370.2594299,1012.659119,2703.984131,191.8855286,217.8094788,334.4194946
13-06-2014,251.7700958,306.2327271,517.5648193,243.3986816,353.6565552,993.1295776,2710.01123,191.112381,214.6591034,336.0088196
16-06-2014,249.1522675,309.7367249,509.2173767,241.0320282,344.5483093,972.4804077,2684.531494,192.4295959,217.0472565,342.4034119
17-06-2014,256.4116821,310.3126831,521.3678589,246.7273102,357.6128845,992.3931885,2742.49707,192.6014099,225.8887787,342.9367371
18-06-2014,254.8419495,302.6808167,510.317688,241.8407898,359.1195984,983.1143188,2747.690918,190.7401276,225.2027435,342.6515808
19-06-2014,251.7459412,307.4807434,498.1672668,240.3254395,358.2543945,976.6339722,2701.779297,192.6014099,213.6428375,349.8171387
20-06-2014,249.2826843,319.720459,496.4689941,238.1631165,363.0953369,970.2123413,2667.234863,192.3723297,212.2454529,350.1550903
23-06-2014,251.2871094,313.5765991,496.8755798,240.6234283,366.1476135,974.2185059,2653.61377,179.8586884,222.0777283,341.2258606
24-06-2014,256.9043579,324.1363831,506.8973999,244.9395599,374.1768494,983.9978027,2632.691162,183.4953613,225.1773529,339.0344849
25-06-2014,260.0195923,328.6482849,502.6639099,241.7471466,372.077179,972.3330688,2664.099121,181.0040894,221.9761353,339.2985229
26-06-2014,256.5179138,332.3441772,484.0794067,238.929306,374.5170593,985.2350464,2629.800537,181.1186218,208.8918762,336.8272705
27-06-2014,254.7066956,338.6799622,484.6056213,235.7794647,371.4648132,981.7003174,2545.375732,183.1803741,208.8663788,340.2648315
30-06-2014,259.4545288,338.5360107,485.394928,241.5087891,373.5450134,1002.467346,2547.384766,186.0725555,215.2942352,342.8522949
01-07-2014,258.961853,341.5599365,482.1898804,244.7863312,373.3311462,1016.459229,2577.17627,186.2157288,214.5066223,340.2437439
02-07-2014,260.9228516,344.0558777,487.0692139,247.2636108,374.5851135,1033.396729,2592.806641,188.4206696,216.8186493,339.9005127
03-07-2014,260.0389709,346.119812,481.7593689,247.1700439,374.2254639,1032.454224,2579.724121,189.7092438,212.4994965,339.0820618
04-07-2014,260.724823,342.8078918,493.646637,249.0003052,376.0917969,1026.503784,2552.137939,190.8832855,214.3796234,342.0813293
07-07-2014,259.1212769,342.6159058,490.9917908,247.0423279,373.749115,1030.686768,2508.039063,191.6278381,210.949707,353.1279297
08-07-2014,248.9107819,327.6402893,476.0429688,240.495697,367.1099548,985.8831787,2455.267578,192.3150787,202.0321045,352.0771179
09-07-2014,249.3744659,333.9281311,478.3869019,238.912262,364.4173279,973.6882324,2444.928955,195.5222168,205.6144257,348.961731
10-07-2014,246.1190796,314.6805725,477.5019226,236.8095551,361.5789185,975.2199097,2461.196289,196.1521759,205.309494,347.7578125
11-07-2014,233.9186707,317.0325012,462.5770264,230.8078003,353.0733337,927.559021,2442.380859,198.1852875,201.1936798,351.2322998
14-07-2014,233.0057983,308.8726807,460.1134338,228.8838196,359.0223694,941.8161621,2459.530273,197.6412506,204.4203033,340.7981567
15-07-2014,243.0617371,316.6029968,465.0644836,237.2692566,368.8985291,962.3178101,2470.065186,196.0949249,209.6031647,340.6345215
16-07-2014,248.5630341,316.3614502,473.1249084,248.4214783,382.0699768,977.0167236,2466.194092,196.8967133,211.4324341,341.0515747
17-07-2014,250.929718,322.8355408,469.9198608,246.6591949,380.0675659,982.8786621,2540.623047,197.1830902,210.1367493,342.5196533
18-07-2014,247.4328156,318.535553,467.2171631,251.5117035,388.0579529,993.2770996,2497.063232,197.097168,208.5361328,343.565155
21-07-2014,243.7330933,319.7434082,477.0953064,252.4310913,393.3265381,983.850769,2473.446289,199.9034271,206.5798645,338.6279297
22-07-2014,243.8151855,326.1209106,493.0965881,252.5332947,392.2475281,974.7781372,2472.466309,201.507019,207.723114,341.6536255
23-07-2014,245.3897552,329.0197144,494.1729431,256.3811951,389.049469,974.925293,2403.525146,201.8220062,205.8430634,353.4712219
24-07-2014,246.8822174,324.7197876,497.8563232,256.2875671,388.1745605,979.6677856,2443.851563,204.026947,205.7414398,356.7714233
25-07-2014,241.6127472,321.4343872,488.767395,251.290329,386.0749207,975.809082,2435.393311,204.5137024,203.7089233,354.0361938
28-07-2014,240.5549774,323.4152832,480.8983154,247.1359558,384.6459961,968.9751587,2366.935791,204.2846527,200.8379364,355.5199585
30-07-2014,238.6906281,331.242157,480.9940186,253.6144409,390.769989,898.0730591,2423.442383,205.430069,202.6164093,355.6942444
31-07-2014,235.6767578,329.5512085,481.2331848,250.7966156,380.9035339,886.1137085,2382.083496,203.9982758,200.8887939,355.4460449
01-08-2014,235.6429596,315.1535645,468.0542603,251.3754883,376.6750488,867.1730957,2430.426025,200.3043365,196.264801,352.7688904
04-08-2014,237.7150116,330.7590332,471.2832031,253.9209137,380.0286865,879.9277344,2427.57373,202.8815002,199.4405975,365.6795654
05-08-2014,238.5747223,332.4017334,470.5177917,252.9248657,381.7297974,877.8363647,2553.373291,203.7405701,205.7922363,370.078125
06-08-2014,234.4113007,331.9669495,472.5030518,246.3441925,372.4952087,874.7434692,2502.080078,198.3857422,201.6763916,377.518219
07-08-2014,235.4255981,335.1072998,473.2684021,246.0633087,370.5024414,872.9464722,2503.948486,198.1280212,203.4548492,371.165863
08-08-2014,233.3100739,330.5174866,468.9870605,244.7267303,360.8789673,849.970459,2432.049072,199.5597992,200.2790527,367.5541077
11-08-2014,233.0637665,330.2275391,469.1066895,245.1779327,366.3225708,861.1345215,2491.161865,199.0157623,199.6438751,377.3650513
12-08-2014,234.6721344,337.4264221,470.9483643,249.2301788,370.9398804,876.5402832,2569.258301,198.7293701,206.0463104,377.6977234
13-08-2014,228.8085938,331.8219604,473.5793457,247.2210846,363.3577881,864.3760376,2552.980225,204.1414642,204.166214,380.0950928
14-08-2014,228.1468811,339.0690918,479.2719116,251.5798187,367.1488037,881.2988892,2592.02832,204.3132782,208.3073883,380.5861206
18-08-2014,233.7979126,337.9578552,484.7012939,260.4760132,382.8962402,901.6123657,2618.535645,200.8770447,219.41008,375.8020325
19-08-2014,235.6815948,337.1365356,482.5247803,262.7234802,386.5415039,911.0404053,2671.944092,199.8175201,221.1376953,375.0258789
20-08-2014,233.0975494,334.5758667,477.5019226,262.6298828,383.0420227,902.6831055,2651.977783,197.5839691,215.345047,375.1736755
21-08-2014,238.3863373,354.7711792,475.8994141,262.9363403,387.5621948,911.2484741,2599.897217,198.013504,216.4629211,374.1651306
22-08-2014,243.7765656,351.1476135,477.4062805,261.8126221,391.110199,913.9848022,2607.667236,196.8394623,216.8948822,380.3220825
25-08-2014,242.375885,349.5532837,476.6169434,257.8369446,386.3956909,906.6982422,2585.634766,200.0752258,217.8602905,382.4606934
26-08-2014,240.835144,349.1184387,475.5167236,257.1047668,386.6387024,894.6231079,2564.045166,201.5356445,212.4487152,382.3656311
27-08-2014,241.7866364,351.0027161,475.6602173,262.3659363,387.5135803,893.7606201,2549.389893,201.7933655,217.3521881,383.6487732
28-08-2014,237.6763458,350.7128296,478.0042114,265.0220032,386.2012939,908.2446289,2505.079834,203.3969421,221.1123352,379.5564575
01-09-2014,241.8252716,359.3610535,485.1318665,272.2241211,394.0749817,938.3728027,2602.847656,200.619339,223.3480988,380.5491333
02-09-2014,243.6268311,372.3092651,489.7958679,270.8704834,397.3800049,937.8969727,2674.845703,203.1965179,225.9141693,381.4098816
03-09-2014,241.6417236,370.9564819,493.1682739,268.8869934,402.0459595,950.6263428,2665.747559,199.8461609,222.5604858,394.4049988
04-09-2014,240.3376465,375.0631714,489.89151,267.5248718,405.0107117,945.1835938,2670.960693,200.7624817,222.357254,391.6011047
05-09-2014,242.9844513,374.2901611,490.4176941,263.6259155,404.1358948,957.2288818,2629.305908,200.619339,224.8470306,393.9508972
08-09-2014,247.6984711,372.8890076,496.2776794,267.0055542,408.8990173,967.013916,2669.780273,202.4805908,231.0971069,399.0253601
09-09-2014,248.0075684,383.4698486,494.2924805,263.5151367,407.6353455,955.8905029,2652.862549,204.8287048,228.0737152,394.6373291
10-09-2014,246.6165619,372.3575745,486.0168152,267.550415,405.6425476,943.7559204,2636.387695,201.0488281,226.2698669,387.3820496
11-09-2014,251.2919617,369.1688843,487.3322754,266.6139526,406.614624,949.6150513,2642.534912,200.9915619,218.2877808,389.0242004
12-09-2014,253.6296387,374.193512,485.873291,266.45224,405.3023376,939.1460571,2596.896973,203.7978516,218.1860657,387.8308716
15-09-2014,253.5040436,369.1205139,479.7262878,264.2303162,400.2962036,928.1714478,2542.750732,201.3924866,214.1949921,384.7259521
16-09-2014,247.650177,363.3710938,469.0109863,259.8716125,387.7080078,902.2963867,2507.342041,202.2515259,207.8143921,386.1622009
17-09-2014,247.4907684,357.5734253,472.6226196,260.3483582,387.2219849,904.5270386,2554.947266,203.1678619,207.5347748,395.0175171
18-09-2014,252.9679413,374.4833984,480.515625,266.5203552,393.9292297,936.7964478,2594.831299,205.3727875,210.6615143,390.7403259
19-09-2014,248.1138611,374.9665222,475.7798157,267.3887024,396.164917,913.2411499,2603.486816,205.8595886,205.9078369,390.9040833
22-09-2014,251.3450928,383.7113953,474.1055603,268.5549622,396.8453979,912.348999,2571.520264,212.2738953,213.0764771,385.5708008
23-09-2014,246.901535,377.0923462,462.1464844,261.9402771,388.1940308,890.340332,2558.192871,212.4170837,207.1534576,381.5418396
24-09-2014,240.2796936,379.3148193,461.5724487,258.2200623,385.6666565,871.6924438,2581.602051,215.7674255,210.2547913,385.4071045
25-09-2014,229.7456055,375.7395935,444.5905762,249.7494659,367.7806702,861.8479614,2537.882324,215.5383301,203.1878052,390.0803223
26-09-2014,235.9810333,376.5125732,446.5996399,251.6564636,378.8135986,878.0571289,2602.601807,212.9038849,209.5684204,388.7654724
29-09-2014,236.4253998,384.4844666,446.1930847,248.1490021,375.411377,872.8821411,2603.388672,209.8398895,207.2042999,396.1475525
30-09-2014,235.9279175,393.9057312,452.2204285,244.3691864,367.2460327,866.9338379,2582.093994,212.331192,207.9923553,395.7831726
01-10-2014,234.0587463,390.6686707,443.3468018,243.2114258,370.2108154,859.8552856,2606.535889,208.4940338,204.7130432,406.2965088
07-10-2014,228.9196625,383.7597351,443.2750549,243.4923706,363.8924255,841.4750977,2516.882568,207.7781677,201.8913727,404.5116882
08-10-2014,232.9768219,388.2529602,448.2979126,246.8209686,368.0722351,860.9854736,2508.670166,209.5821686,206.5433502,385.4916382
09-10-2014,239.5890045,387.47995,456.66922,253.3335266,376.6264648,883.1726074,2529.718262,209.1812897,208.882019,385.0006409
10-10-2014,236.7924805,384.919281,459.3719788,248.5832367,368.6555176,868.4208984,2441.589355,202.2515259,205.6536102,410.705658
13-10-2014,239.6904449,381.0058289,458.1999817,251.401001,375.6543884,859.9147949,2440.311035,200.7911072,206.8229828,416.4613037
14-10-2014,243.5881805,375.3530884,459.7546387,251.4265747,386.006897,856.8810425,2426.245605,199.0443726,204.2046356,413.8421936
15-10-2014,243.5881805,375.3530884,459.7546387,251.4265747,386.006897,856.8810425,2426.245605,199.0443726,204.2046356,413.8421936
16-10-2014,238.1786652,356.1239624,446.00177,249.2131653,382.8962402,846.085022,2271.82373,201.9938202,201.8405151,411.3891296
17-10-2014,243.6509705,366.8497314,448.7762451,256.347168,390.7213745,863.9597168,2284.610352,202.6810608,201.9676361,410.1387329
20-10-2014,248.0558929,369.7003479,447.0301819,261.6933899,406.0314026,888.9721069,2410.312012,201.6501923,212.9493866,405.684845
21-10-2014,249.6642456,376.4642639,444.4709473,268.6060181,411.1833496,899.1141357,2359.509766,201.2779236,207.483963,401.6620483
22-10-2014,248.7948608,380.6192932,452.5075073,267.4568176,412.20401,922.3720093,2366.78833,199.9607086,203.3911743,403.8437805
27-10-2014,250.6350861,386.7069702,450.4743958,267.7206726,414.1967468,932.0675659,2390.000488,199.9893494,200.6965637,404.7323914
28-10-2014,256.6049194,392.1664124,446.8149414,272.6242371,412.009613,937.5698242,2420.295166,200.647934,199.1968079,403.7745361
29-10-2014,255.2814331,397.2394104,455.0666809,273.0840149,413.8565063,936.4396362,2433.229492,202.9674072,200.035614,412.8418579
30-10-2014,254.8419495,405.8876343,468.4608459,274.3779907,418.0364075,950.0316162,2466.818359,203.2251434,201.2558441,419.9615173
31-10-2014,260.9759827,379.9429321,477.9803162,276.7531128,426.4933472,984.3530273,2509.457031,203.4542084,205.9332733,431.1678162
03-11-2014,262.8692932,369.6036987,478.9370728,279.5794678,432.2285461,986.5241089,2518.013916,203.2823944,205.6536102,434.6851807
05-11-2014,268.7618408,363.4677734,474.2251282,284.7299194,444.9140015,991.6694336,2491.358887,205.2296143,205.119812,439.1017761
07-11-2014,264.9075317,365.4969788,469.2263184,286.9943542,455.752533,983.133667,2525.53833,203.6833191,208.068573,443.6460571
10-11-2014,264.2168579,365.9801331,463.7729187,283.8275146,447.3927612,963.6233521,2533.898926,212.3884583,200.5948944,443.8055725
11-11-2014,264.4438782,360.4722595,467.7194214,286.7304688,453.7597961,971.9508667,2604.470459,208.3222351,200.5440674,438.9473572
12-11-2014,264.8833618,365.0621643,465.8777466,290.5358582,467.4658813,960.0541992,2579.93042,211.5580292,200.035614,437.2339783
13-11-2014,262.6664429,363.8059998,463.4141541,288.1351318,460.5156555,962.046936,2541.521484,210.8994141,195.968338,444.9656372
14-11-2014,269.3607483,361.7767944,463.6055298,288.6288757,463.3832397,964.3370361,2571.618896,210.8707581,199.984848,445.7372437
17-11-2014,284.0147705,364.144165,470.3982239,284.9597168,462.5083618,961.0953979,2516.685791,211.6439362,201.637146,447.9135132
18-11-2014,283.9568176,360.3756714,472.5030518,286.2111511,460.710083,978.3156738,2493.62085,211.4434662,198.6375275,444.5186157
19-11-2014,281.2375793,353.5633545,467.7433167,286.4069824,456.7245789,983.9665527,2457.966064,210.6130676,195.2819977,444.8219604
20-11-2014,286.994873,349.0218506,468.9870605,287.5903015,453.6625977,976.8284302,2425.950684,211.4148712,196.2479553,449.2864685
21-11-2014,294.6744385,354.4813232,477.1431274,295.2351379,463.5290527,990.7176514,2448.229004,215.4810486,195.027771,441.2408447
24-11-2014,298.0070801,359.1678162,470.9961853,301.8668213,464.6469116,992.6212158,2477.932861,214.4215698,193.55336,454.8417664
25-11-2014,294.5778503,356.1239624,474.7034912,295.7629089,456.9675903,973.4379272,2430.426025,203.7119446,196.146286,457.9545288
26-11-2014,295.7853088,358.0082703,472.3117065,291.4808044,456.6273804,971.8914185,2435.934082,208.0645142,196.0954285,457.3692322
27-11-2014,295.4472351,352.7903137,472.2160645,293.243042,454.9262695,963.2664185,2436.327393,206.6040955,194.3159637,464.7389832
28-11-2014,310.5166321,357.5734253,473.9859314,298.7424927,467.6116638,975.5792236,2449.163086,207.8927002,192.9432678,463.9249878
01-12-2014,308.5846863,376.5125732,460.0656128,299.244751,475.6798706,964.6345825,2437.655518,208.4654083,185.2661743,463.0203247
02-12-2014,307.9084473,374.8699951,460.424408,301.4581909,478.4988403,975.4603882,2430.032715,209.2099304,183.6138763,452.9261169
03-12-2014,306.7492676,373.4205017,462.1943359,305.2975769,484.9630432,976.1741943,2429.049316,207.8927002,189.0793152,451.7874146
04-12-2014,309.3574524,371.7295227,458.5348511,308.0473633,485.9837646,969.2147827,2425.999756,219.2036743,188.5454865,447.4665833
05-12-2014,306.8458557,373.6137695,458.1282959,306.0041809,484.5256653,969.1849365,2446.704346,224.1862335,186.0033875,440.527832
08-12-2014,302.59552,368.4924622,452.0769348,301.9178467,482.7758789,952.5595093,2463.818604,227.8515472,187.17276,419.0090027
09-12-2014,296.2683105,358.3947754,449.326355,298.2998047,474.9993896,928.6176758,2439.966553,225.7897949,179.139801,418.2002258
10-12-2014,305.3486023,372.6958008,445.8582458,300.0875854,475.6312256,919.2787476,2470.260986,226.1620483,183.5121918,417.9661255
11-12-2014,303.6581116,371.6328735,433.5403442,296.1715393,476.8463135,917.4942017,2442.671387,227.1929169,177.6145477,408.8349915
12-12-2014,300.711853,361.1003723,422.6576843,295.0648193,469.6530457,900.2739868,2474.342773,226.591568,171.3102417,412.7407227
15-12-2014,299.7941589,353.273468,420.2179565,294.1283875,463.5290527,894.0281982,2498.342285,224.9879913,174.3352814,409.5799561
16-12-2014,285.8356323,347.6690063,413.3534241,281.4863892,458.6200867,882.5778809,2448.966553,217.9150696,173.0970612,412.4214783
17-12-2014,291.7764587,342.5960083,416.151886,283.0613403,461.7307129,874.5773926,2399.738525,212.8465881,176.8375854,413.0174561
18-12-2014,296.6063843,364.6272888,421.07901,293.8729858,473.5412903,895.6342773,2406.377441,214.564743,178.0500488,418.5195313
19-12-2014,293.9016418,363.5161133,430.5984802,302.556427,476.0200806,911.6054077,2452.11377,211.6152802,180.2169952,426.0968323
22-12-2014,297.1860046,368.2025452,432.6793518,305.4934082,483.4077454,906.4304199,2476.506836,214.4788208,184.1381226,425.0538025
23-12-2014,296.6063843,361.9700317,427.6087036,300.5557861,480.1513367,890.8161621,2497.899658,214.6792603,181.6616058,419.5411377
24-12-2014,295.4472351,357.7667236,424.2122803,300.6409302,479.8597107,880.6149292,2582.585693,213.0184479,177.7404938,411.655304
26-12-2014,297.1860046,355.0610962,425.264679,298.8106079,481.2206116,886.3251953,2552.242676,210.5844269,177.5083008,415.1246033
29-12-2014,296.9444885,361.1487122,429.0916138,297.4484863,480.1999207,887.6635742,2599.749023,211.8443756,178.7981567,417.1359863
30-12-2014,299.2628784,364.3857422,421.2464294,298.6403503,484.9630432,891.2920532,2585.684326,211.1571198,176.1926575,418.5407715
31-12-2014,301.2431641,368.3958435,426.2931824,300.5132446,488.0250244,890.1619263,2627.387939,210.9853363,176.0378876,419.5625
01-01-2015,303.2717285,366.3183289,424.8102722,300.2578125,487.927887,893.6118774,2621.240723,210.2121735,177.5083008,420.5415344
02-01-2015,304.5274963,369.2654419,423.6382446,308.6858215,499.8356628,912.8843994,2698.598877,210.8994141,180.1911774,428.5552063
05-01-2015,301.9676514,372.1643066,419.5721436,309.1115112,503.1406555,925.8516235,2706.172607,211.7871246,182.2549438,424.9687805
06-01-2015,289.7479248,360.0374451,399.9592896,296.1289673,485.3518677,894.5339355,2618.437012,206.5181885,171.5234375,416.5080566
07-01-2015,290.1343079,361.9217529,409.1917419,288.3394775,485.0116882,892.2734985,2616.568848,202.4805908,174.4384766,418.2002258
08-01-2015,294.3363647,360.6655579,403.1882019,295.6181946,488.0250244,897.9542236,2686.550293,207.5776978,176.2442169,420.2755127
09-01-2015,292.9839172,360.3273315,411.6074524,291.2339478,481.560791,892.4817505,2682.17334,204.2846527,181.1199036,441.3578796
12-01-2015,296.6063843,363.9509277,406.8716125,294.9371643,487.5390015,912.8843994,2656.895264,205.0005188,179.4946594,450.1164856
13-01-2015,294.6744385,359.5543213,403.283905,290.2974854,488.7540588,904.3782959,2767.54834,206.317749,175.238205,444.2632446
14-01-2015,294.3846436,359.8442078,399.4569702,287.019928,487.247406,902.7425537,2856.365234,199.5311737,177.4051208,453.1070251
15-01-2015,309.1642151,363.4194336,413.5926208,300.215271,499.7870789,935.3095703,3026.524414,205.0291595,178.5402069,454.2031555
16-01-2015,304.8656311,374.3384705,415.6974487,301.2794189,500.5161133,947.50354,3020.573975,205.7736816,178.6433868,449.9888
19-01-2015,302.4506226,381.2957458,420.8876648,307.1109314,513.881958,960.5896606,3035.524414,205.2582245,179.3914795,447.4877625
20-01-2015,307.2322388,379.8945618,431.0768127,312.3464355,536.1422729,968.5307617,3047.77002,212.5888824,180.4749756,451.7341919
21-01-2015,314.7669678,392.7461853,432.7510986,313.6234741,531.6222534,980.8139038,3004.639893,201.9365387,178.2306061,460.833313
22-01-2015,313.366272,386.320343,422.9206543,314.3470459,549.1679077,989.2602539,3070.589111,200.647934,181.8164063,467.346344
23-01-2015,316.2159729,384.9675903,424.2840271,315.3686523,549.2164917,1014.80835,3091.539307,200.0179596,179.8300323,471.2521362
27-01-2015,318.5826111,386.8034973,425.1451416,326.6484985,575.7539063,1035.835571,3069.064209,206.0314026,180.3975677,454.6394958
28-01-2015,323.0744934,418.545929,433.3251038,326.7762146,574.1013794,1009.811707,3082.343018,207.5491028,182.6934662,456.576355
29-01-2015,315.6363831,425.2133179,443.8730469,323.4561157,582.4611816,1022.689636,3102.801514,211.7298126,181.5326385,456.1080627
30-01-2015,299.4560852,416.0336304,437.8695374,307.451416,572.2545166,1011.269104,3088.244385,211.0998535,181.3262482,456.0761108
02-02-2015,297.3309021,417.7729797,434.3057861,299.4490967,599.8125,1030.987671,3034.294678,206.5181885,180.578125,454.2882996
03-02-2015,289.9411316,418.2561035,448.4414063,295.0223083,570.1159058,1024.712402,3054.015869,209.6967163,185.3505402,451.3084412
